0.9991996663669431, 0.0008977236293685742
0.9904201028380506, 0.04878877218695998
0.9791889148970536, 0.07422106082776714
0.9727934777630194, 0.1026546005925364
0.965580832491617, 0.12360188705171082
0.9559647756775715, 0.15203060552953418
0.9423325868374046, 0.1864413357857615
0.9311086308268266, 0.21636465321688347
0.9142582329501214, 0.25226757178293613
0.8853739028558893, 0.3150985832648311
0.8677183500591814, 0.3510002965091473
0.8412301995771732, 0.4018588471820784
0.8211615926639299, 0.43925395405795686
0.7986799316341511, 0.47814245456539717
0.7697739057486614, 0.5275003796763471
0.7472826021449906, 0.5604008417967009
0.727206763301328, 0.5933049198822642
0.7031123817880707, 0.6306940001494599
0.6798135126209239, 0.6620962473513055
0.6645493181494937, 0.6830314805931148
0.6452665810084687, 0.7084517160165563
0.6283944873405058, 0.7308815482116643
0.6091093395560077, 0.754804774038334
0.5962557885576398, 0.7727496040518095
0.5753579202896629, 0.7951734096382348
0.5488456633729242, 0.8310618643434493
0.51588975645269, 0.8654436668779997
0.4917760897916481, 0.8908566703710221
0.46203357062100586, 0.9207522654022038
0.43229105145036373, 0.9506478604333854
0.41299867173544635, 0.9700800574697404
0.3888777731439854, 0.9910020321724478
0.36957575085517586, 1.004446190821716
0.34304179814717944, 1.0268615591559855
0.31570027987570726, 1.0477787125717468
0.2859408862007536, 1.0671952404255267
0.252160539212732, 1.0895997608641674
0.21033346431162875, 1.1149862472789862
0.18217714854626146, 1.1299141569859241
0.14436379502780677, 1.1478216220255673
0.10815834070588462, 1.1642344881119115
0.06390133718393451, 1.1806353009808908
0.02285531076810333, 1.1910528967497294
0.0019309254219228751, 1.197009596771666
